"nominal_p_rank","ensembl_id","symbol","raw_umi_C1","raw_umi_C2","raw_umi_C3","raw_umi_S1","raw_umi_S2","raw_umi_S3","base_mean","log2_fold_change","lfc_se","ci95_low","ci95_high","wald_statistic","nominal_p_value","bh_adjusted_p_value","bh_fdr_lt_0_05","effect_direction","n_leave_one_animal_out_fdr_lt_0_05","n_leave_one_animal_out_fdr_lt_0_05_same_direction","fdr_lt_0_05_in_all_six_leave_one_animal_out_fits"
13275,"ENSMUSG00000041774","Ydjc",18,30,28,48,25,44,32.4206983638054,0.0245085470448387,0.461970186997658,-0.880953019470571,0.929970113560249,0.0530522266038845,0.957690295457337,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13276,"ENSMUSG00000024191","Bnip1",87,56,101,123,130,105,96.6477715933962,-0.0123613426709705,0.233148163140895,-0.469331742427126,0.444609057085185,-0.0530192582452402,0.957716563432554,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13277,"ENSMUSG00000020216","Jsrp1",0,2,2,2,3,1,1.65251236067173,-0.0844321659005608,1.59265865010895,-3.20604312011411,3.03717878831299,-0.0530133471442765,0.957721273185179,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13278,"ENSMUSG00000025903","Lypla1",175,143,229,213,266,338,220.688351671917,0.0118330951842236,0.223292904255221,-0.42582099715601,0.449487187524457,0.0529936014925873,0.957737005820892,0.995471719999237,FALSE,"More positive in combined exposure",0,0,FALSE
13279,"ENSMUSG00000052914","Cyp2j6",8,1,10,7,20,2,7.08281050323048,0.0484457312057872,0.915744896021635,-1.74641426499662,1.84330572740819,0.0529030862375045,0.957809125379957,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13280,"ENSMUSG00000067942","Zfp160",76,44,81,98,111,86,79.4107398166272,-0.0132914050578499,0.25145668110716,-0.506146500027883,0.479563689912184,-0.0528576333678152,0.957845340852258,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13281,"ENSMUSG00000052821","Cysltr1",559,586,714,815,829,1180,768.676640697519,0.0117547963911566,0.222565858200046,-0.424474285680934,0.447983878463247,0.0528149127913014,0.95787937939529,0.995471719999237,FALSE,"More positive in combined exposure",0,0,FALSE
13282,"ENSMUSG00000064145","Arih2",261,172,338,317,453,365,303.735491445638,-0.0087858144200543,0.166482142315252,-0.335090813357949,0.31751918451784,-0.0527733142898737,0.957912523974538,0.995471719999237,FALSE,"More positive in oxygen control",0,0,FALSE
13283,"ENSMUSG00000107319","Gm40314",14,19,19,26,32,21,21.4838022734474,-0.0243781677017887,0.462297311337089,-0.930480897922483,0.881724562518905,-0.05273266165291,0.957944914984444,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13284,"ENSMUSG00000018001","Cyth3",256,147,332,318,457,315,288.41872328033,0.00961377542990436,0.182318029498597,-0.347729562387346,0.366957113247155,0.0527307993419177,0.957946398829182,0.995471719999237,FALSE,"More positive in combined exposure",0,0,FALSE
13285,"ENSMUSG00000021585","Cast",60,59,94,90,122,110,86.0957217755383,0.0133769318631038,0.254501321225474,-0.485445657738825,0.512199521465033,0.052561345452712,0.958081416233556,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13286,"ENSMUSG00000036913","Trim67",2,2,2,2,5,2,2.4143314204151,-0.066045590409619,1.25656419818703,-2.5289114188562,2.39682023803696,-0.0525604585145028,0.958082122931006,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13287,"ENSMUSG00000001555","Fkbp10",1,1,2,0,5,1,1.5158031103199,-0.0888712649108561,1.69360265365671,-3.40833246607801,3.2305899362563,-0.0524746844951921,0.958150466382818,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13288,"ENSMUSG00000024066","Xdh",2,20,2,5,8,28,11.8186300668206,-0.0511073987549011,0.974171842261734,-1.9604842095879,1.8582694120781,-0.0524624060537873,0.958160249685909,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13289,"ENSMUSG00000009281","Rarres2",8,16,12,15,40,4,15.2365631982065,-0.0371002815618264,0.707778436308658,-1.4243460167268,1.35014545360314,-0.0524179314579275,0.958195686520638,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13290,"ENSMUSG00000091021",NA,1,0,4,0,8,0,1.77786372686853,0.100033432240021,1.92516322292876,-3.67328648470036,3.8733533491804,0.0519610135123192,0.958559758135657,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13291,"ENSMUSG00000039354","Smarcal1",89,71,112,127,148,134,109.754218965774,0.0114004039380894,0.219427682398673,-0.41867785356331,0.441478661439489,0.0519551763636469,0.958564409224082,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13292,"ENSMUSG00000097533",NA,2,0,3,0,6,1,1.71866060687996,-0.0891654550331858,1.71705349244308,-3.45459030022163,3.27625939015526,-0.0519293402480537,0.958584995671985,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13293,"ENSMUSG00000097469",NA,21,7,17,32,31,5,17.7083783149181,0.0328354588878886,0.634010090303143,-1.20982431810627,1.27549523588205,0.0517901203625778,0.958695927796549,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13294,"ENSMUSG00000022193","Psmb5",968,735,1195,1242,1533,1555,1164.78659487458,0.00743521682066317,0.14394471860262,-0.274696431640472,0.289566865281798,0.0516532797649156,0.958804964854663,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13295,"ENSMUSG00000091558","Gm17227",9,7,10,10,20,9,10.3443985060457,-0.0327373310141584,0.634592221087536,-1.27653808434573,1.21106342231741,-0.0515879803223158,0.958856996900908,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13296,"ENSMUSG00000015659","Serac1",9,5,16,14,20,9,11.3725749757421,-0.0319388704963008,0.619960993261547,-1.24706241728893,1.18318467629633,-0.051517548431997,0.958913118791973,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13297,"ENSMUSG00000038489","Polr2l",318,196,287,165,598,455,320.510355120256,-0.0158492745857964,0.308448862729733,-0.620409045536072,0.588710496364479,-0.0513837997181521,0.959019693671293,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13298,"ENSMUSG00000031585","Gtf2e2",212,183,259,317,306,358,266.225516482623,0.0100594845896282,0.197113063811551,-0.376282120481013,0.396401089660269,0.0510340836629962,0.959298361088756,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13299,"ENSMUSG00000006498","Ptbp1",1157,848,1376,1562,1710,1716,1351.85425199228,-0.00689408340585415,0.135570052088901,-0.2726113855001,0.258823218688392,-0.0508525540827653,0.959443012914337,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13300,"ENSMUSG00000040524","Zfp609",77,57,91,88,155,95,89.7057062166005,-0.0127719526132098,0.251296762155741,-0.505313606438461,0.479769701212042,-0.0508241829446828,0.959465620573304,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13301,"ENSMUSG00000003970","Rpl8",8388,8099,11167,14860,12789,13470,11232.5487184249,-0.00877547489593119,0.172930393369589,-0.347719045900326,0.330168096108464,-0.0507457059741727,0.959528155442246,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13302,"ENSMUSG00000079559","Pou2af3",3,0,2,2,5,0,1.77775940547387,-0.0840808721383142,1.65698703071978,-3.33177545234908,3.16361370807245,-0.0507432288723408,0.959530129340522,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13303,"ENSMUSG00000024826","Dpf2",312,268,440,404,511,588,407.875734266135,-0.00976613498344451,0.192484530653406,-0.387035815064121,0.367503545097232,-0.0507372460025358,0.959534896838884,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13304,"ENSMUSG00000025224","Gbf1",231,122,269,258,314,327,242.906776972636,-0.0100914373174383,0.199479567761365,-0.401071390129714,0.380888515494838,-0.0505888268692788,0.959653166292628,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13305,"ENSMUSG00000073888","Ccl27a",28,28,37,37,70,38,38.0362975946091,0.0182409811868831,0.362890236335014,-0.693023882029745,0.729505844403512,0.0502658362239411,0.959910548082473,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13306,"ENSMUSG00000028597","Gpx7",11,10,4,19,17,5,10.9389960032963,0.0365728263409549,0.727796387157082,-1.38990809248693,1.46305374516883,0.0502514535470774,0.959922009313999,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13307,"ENSMUSG00000056069","Otulinl",3189,2080,3977,4466,4537,4442,3648.23582774249,-0.00692154562717536,0.137746107807414,-0.276903916929707,0.263060825675356,-0.0502485749858902,0.959924303175625,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13308,"ENSMUSG00000085360",NA,4,6,7,11,8,6,6.93827294874531,-0.0390790225471911,0.778192884941453,-1.56433707703244,1.48617903193806,-0.050217655935175,0.959948941902943,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13309,"ENSMUSG00000010529","Gm266",2,1,1,1,4,1,1.57379787700398,-0.0781396826552732,1.56081490826122,-3.13733690284726,2.98105753753671,-0.0500633881965687,0.960071875121041,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13310,"ENSMUSG00000021226","Acot2",75,58,83,100,108,117,87.7522525180704,0.0124810610439609,0.249467130357982,-0.476474514457684,0.501436636545605,0.050030883932688,0.960097777312216,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13311,"ENSMUSG00000009739","Pou6f1",56,37,62,62,106,68,62.1215403549721,0.014174015479112,0.283583583613782,-0.5416498084039,0.569997839362124,0.04998179125353,0.960136898658288,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13312,"ENSMUSG00000039701","Usp53",14,10,17,23,29,11,16.4945182395489,0.0263583392909397,0.527920725179941,-1.00836628206174,1.06108296064362,0.0499285935060714,0.960179291390653,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13313,"ENSMUSG00000047067","Dusp28",23,30,36,53,49,35,36.9095766454974,0.0189002721213379,0.378626802101501,-0.723208259997605,0.76100880424028,0.0499179456299323,0.960187776586073,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13314,"ENSMUSG00000028970","Abcb1b",313,289,383,455,675,376,400.186190995176,-0.00941440522673107,0.189203036220663,-0.380252356219231,0.361423545765769,-0.0497582143224766,0.960315065549489,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13315,"ENSMUSG00000041143","Tmco4",48,29,57,49,81,71,53.2385828535137,0.0152138515114809,0.305902506597042,-0.584355061418722,0.614782764441684,0.0497343146374467,0.9603341111586,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13316,"ENSMUSG00000033318","Gstt2",48,28,66,73,92,47,55.7496272871129,0.0158488154898055,0.318710986744002,-0.608824718528439,0.64052234950805,0.04972786050371,0.960339254448184,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13317,"ENSMUSG00000023156","Rpp14",197,130,256,282,330,244,229.736847125313,-0.00885477591294057,0.178151796296813,-0.358032296654695,0.340322744828814,-0.0497035454988503,0.960358631054249,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13318,"ENSMUSG00000029097","Trmt44",13,9,19,17,14,27,16.0589082843021,-0.0269965856121042,0.544592005974086,-1.09439691732131,1.0404037460971,-0.0495721298071878,0.960463356508789,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13319,"ENSMUSG00000050954","Zfp169",18,12,16,17,25,26,18.4709322576058,-0.023903468681038,0.482365317197228,-0.969339490387604,0.921532553025528,-0.049554700200936,0.960477246251736,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13320,"ENSMUSG00000028018","Gstcd",24,21,45,40,57,35,35.1844852158566,-0.0182591219579504,0.369052946533856,-0.741602897164309,0.705084653248408,-0.0494756162481291,0.96054026881149,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13321,"ENSMUSG00000031969","Acad8",128,89,163,191,222,148,150.435395890478,-0.010198482287314,0.206163754132234,-0.414279440386493,0.393882475811865,-0.049467872421321,0.96054643993495,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13322,"ENSMUSG00000026788","Zbtb43",153,74,176,208,228,148,156.507811158472,-0.0114596953388056,0.231728948012615,-0.465648433443532,0.442729042765921,-0.0494530158492833,0.960558279274047,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13323,"ENSMUSG00000049230","Myef2l",3,1,4,6,4,1,2.9875184538572,-0.0586958176821337,1.18836824158395,-2.38789757118668,2.27050593582241,-0.0493919440357133,0.960606948056142,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13324,"ENSMUSG00000056608","Chd9",646,366,662,817,1105,599,665.805609083978,0.00899945200364258,0.182293160605742,-0.348295142783612,0.366294046790898,0.0493680178331336,0.960626015143176,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13325,"ENSMUSG00000049281","Scn3b",3,2,2,2,9,0,2.78190106229194,-0.0660964666379123,1.34129659183695,-2.69503778663834,2.56284485336252,-0.0492780396522076,0.960697720070972,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13326,"ENSMUSG00000070643","Sox13",7,4,6,8,11,6,6.72284921472573,-0.0377345480754038,0.76585945441425,-1.53881907872733,1.46334998257653,-0.0492708523188033,0.960703447775756,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13327,"ENSMUSG00000027131","Emc4",339,265,408,405,471,613,406.128593207328,-0.00998948754507694,0.20307621255013,-0.408018864143332,0.388039889053178,-0.0491908304750907,0.960767218642568,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13328,"ENSMUSG00000021596","Mctp1",180,111,191,226,288,201,191.408637688186,-0.00911007055733134,0.185351939298884,-0.372399871583143,0.35417973046848,-0.0491501226897938,0.960799659515516,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13329,"ENSMUSG00000078794","Dact3",59,40,53,96,89,42,61.2523956825953,-0.0167932192818098,0.342357549345535,-0.687814015999058,0.654227577435438,-0.0490516984769648,0.96087809606698,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13330,"ENSMUSG00000055320","Tead1",1,0,6,3,5,2,2.48444791493301,0.0665792059998238,1.35933292960699,-2.59771333602987,2.73087174802952,0.0489793225410006,0.960935774380556,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13331,"ENSMUSG00000051950","B3glct",56,35,68,73,102,60,62.5484210480725,-0.0138316522753264,0.283534311337123,-0.569558902496087,0.541895597945435,-0.0487829928240342,0.961092235796681,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13332,"ENSMUSG00000041141","Pnma8a",2,2,0,0,8,0,1.85349984517379,0.0927773981517797,1.9053647327061,-3.64173747795218,3.82729227425574,0.0486927235291126,0.96116417478146,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13333,"ENSMUSG00000036499","Eea1",237,181,262,315,422,286,273.751185090328,-0.00817516636820763,0.168835773358067,-0.33909328215002,0.322742949413605,-0.0484208186784546,0.961380867857371,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13334,"ENSMUSG00000048410","Zfp407",65,59,124,127,167,79,98.1158041101226,0.0139868867314848,0.289268568688058,-0.55297950789711,0.580953281360079,0.0483525977084914,0.961435236632662,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13335,"ENSMUSG00000026204","Ptprn",13,7,8,13,27,5,11.4573737907536,0.0329037608539492,0.682909077641996,-1.30559803132436,1.37140555303226,0.048181759374999,0.961571387212376,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13336,"ENSMUSG00000074516",NA,4,1,1,3,6,0,2.33782500056699,-0.0692308980354616,1.44195867149031,-2.89546989415647,2.75700809808554,-0.0480117075504732,0.961706912092283,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13337,"ENSMUSG00000028692","Akr1a1",2414,1914,3118,3451,3547,4052,2993.96017410709,0.00737579431946426,0.15429286212667,-0.295038215448809,0.309789804087738,0.0478038596069916,0.961872560553461,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13338,"ENSMUSG00000018143","Mafk",352,218,396,466,516,451,384.658672846526,0.0073588128978419,0.154357020942281,-0.29518094814903,0.309898573944713,0.0476739759093535,0.96197607472858,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13339,"ENSMUSG00000021972","Hmbox1",196,129,195,247,313,226,209.582383247826,0.0085587799229783,0.179956413894852,-0.344155791310932,0.361273351156889,0.0475602938385911,0.962066677123834,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13340,"ENSMUSG00000033658","Ddx19b",57,35,67,76,100,63,63.2157729283801,0.0132347579428872,0.27862671120961,-0.532873596027948,0.559343111913722,0.047499961096446,0.962114761342766,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13341,"ENSMUSG00000022123","Scel",2,2,0,4,3,0,1.85604102265224,0.0787613795270044,1.66736545136222,-3.18927490514294,3.34679766419695,0.0472370226111242,0.962324320666231,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13342,"ENSMUSG00000020601","Trib2",4,2,8,2,18,1,5.14881797689348,-0.0506289121146644,1.07461402736869,-2.15687240575729,2.05561458152797,-0.0471135782943713,0.962422705441591,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13343,"ENSMUSG00000027540","Ptpn1",2132,2284,2508,2993,3068,4391,2866.0717940699,-0.0104873000064936,0.223141681760061,-0.447844996256212,0.426870396243225,-0.0469983909943387,0.962514509913805,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13344,"ENSMUSG00000060402","Chst8",202,64,190,211,336,130,175.910952778409,0.014639758960469,0.312063316809511,-0.597004341986173,0.626283859907111,0.046912783950846,0.962582739193722,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13345,"ENSMUSG00000021493","Pdlim7",4,3,8,4,13,5,5.70833137126235,-0.0404420114393171,0.863523115000755,-1.7329473168408,1.65206329396216,-0.0468337335003264,0.962645743076678,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13346,"ENSMUSG00000038416","Cdc16",213,160,266,275,377,299,254.946571440858,-0.00772793034995238,0.165016497026793,-0.331160264522466,0.315704403822561,-0.0468312592328126,0.962647715092746,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13347,"ENSMUSG00000063953","Amd2",3,4,6,7,7,6,5.34275564424251,0.0402164638886957,0.858756729461662,-1.64294672585616,1.72337965363355,0.0468310320128806,0.962647896189326,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13348,"ENSMUSG00000072082","Ccnf",12,5,6,10,11,14,9.40388312982306,0.0319165776823142,0.68179759524766,-1.3044067090031,1.36823986436773,0.0468123940371492,0.962662750850744,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13349,"ENSMUSG00000042388","Dlgap3",2,3,2,2,7,2,2.91640224882414,-0.0555670492701324,1.18771567880063,-2.38348977971937,2.2723556811791,-0.0467848073928306,0.962684737718324,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13350,"ENSMUSG00000040061","Plcb2",198,115,228,228,295,278,214.268866939823,0.00875466143651331,0.18770617937255,-0.359149450133684,0.376658773006711,0.0466402409647766,0.962799959260422,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13351,"ENSMUSG00000057982","Zfp809",35,18,34,47,54,27,34.2013300322348,-0.0179045305229182,0.384082817415679,-0.770706852657649,0.734897791611812,-0.0466163278102097,0.962819018466751,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13352,"ENSMUSG00000029468","P2rx7",435,277,518,583,669,571,488.758762850867,0.00673449388628475,0.144857834501524,-0.277186861736703,0.290655849509273,0.0464903669826286,0.962919411820367,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13353,"ENSMUSG00000084918","Gm12708",10,3,12,21,10,5,9.64941403699429,0.0347651980141077,0.7481631402042,-1.43163455678612,1.50116495281434,0.0464674028242277,0.962937714787297,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13354,"ENSMUSG00000044916","Frey1",4,5,3,8,5,5,5.08158034207695,-0.0422550954796872,0.90939724532087,-1.82467369630859,1.74016350534922,-0.046464947741048,0.962939671546696,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13355,"ENSMUSG00000017677","Wsb1",2698,1707,3032,4075,4019,2938,2963.25197011325,0.00713851508906527,0.153946842736365,-0.29459729667421,0.30887432685234,0.0463699999440069,0.963015347359213,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13356,"ENSMUSG00000036097","Slf2",309,164,335,417,535,241,316.482080169405,-0.0108357596260897,0.23395652920703,-0.469390556871868,0.447719037619688,-0.046315269177639,0.963058969325399,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13357,"ENSMUSG00000001910","Nacc1",160,110,214,214,264,240,192.170511312347,0.0086022785522719,0.186085680336967,-0.356125654908183,0.373330212012727,0.0462275148560316,0.963128912228302,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13358,"ENSMUSG00000019984","Med23",79,49,95,110,143,82,88.5212452120337,0.0117424618209082,0.254372572506992,-0.486827780292796,0.510312703934613,0.0461624525992692,0.963180769038319,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13359,"ENSMUSG00000031563","Wwc2",144,78,154,155,209,194,148.966665901403,0.00973790246550157,0.211311980036473,-0.404433578405986,0.42390938333699,0.0460830591044614,0.963244048538716,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13360,"ENSMUSG00000028614","Ndc1",23,27,25,26,47,42,31.1392499631772,-0.0187730816824932,0.408103955569633,-0.818656834598975,0.781110671233988,-0.0460007344361307,0.96330966453542,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13361,"ENSMUSG00000048170","Mcmbp",378,301,489,515,584,624,467.39066233566,-0.00757467363957451,0.164888948968052,-0.330757013616957,0.315607666337807,-0.0459380309413103,0.963359641852294,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13362,"ENSMUSG00000025374","Nabp2",269,232,308,339,429,445,328.535939815874,-0.00840905153285606,0.183085878858372,-0.367257374095266,0.350439271029554,-0.0459295472992811,0.963366403682088,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13363,"ENSMUSG00000053950","Adnp2",83,51,104,143,126,83,94.2892646457742,0.0125278365594458,0.273217146022344,-0.522977769644348,0.548033442763239,0.0458530393931472,0.963427383912824,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13364,"ENSMUSG00000044390","Tigd3",3,2,5,6,5,4,3.97159654627185,0.0450983309595617,0.986530570019518,-1.8885015862787,1.97869824819782,0.045714073471306,0.96353814652875,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13365,"ENSMUSG00000041920","Slc16a6",1709,1040,1957,2243,2367,2310,1866.75377759268,0.00636792437550923,0.139557185894569,-0.267164159977846,0.279900008728865,0.0456294982926927,0.963605557414708,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13366,"ENSMUSG00000037938","Chchd5",187,142,210,277,261,268,218.231710307254,0.00871650266932833,0.191052538748796,-0.365746473278312,0.383179478616968,0.045623589858647,0.963610266758547,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13367,"ENSMUSG00000030486","Zfp108",4,2,3,6,6,2,3.66257387180335,0.0478189153910328,1.04838208640353,-2.00700997395989,2.10264780474196,0.0456121065126888,0.963619419614545,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13368,"ENSMUSG00000030275","Etnk1",595,437,757,856,1165,655,711.495314347155,-0.00756895216666743,0.166429169030066,-0.333770123465597,0.318632219132262,-0.0454785192450254,0.963725896339207,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13369,"ENSMUSG00000027200","Sema6d",47,16,60,58,86,37,47.004268089632,0.0174848271822566,0.384477415155073,-0.736090906521686,0.771060560886199,0.0454768641617202,0.963727215539719,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13370,"ENSMUSG00000023286","Ube2j2",439,339,504,579,725,629,518.271169604247,0.00640988970826059,0.141021451955896,-0.269992156125296,0.282811935541817,0.0454532953629299,0.963746001294585,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13371,"ENSMUSG00000019944","Rhobtb1",299,194,367,398,474,404,341.633325826995,0.00703866189815041,0.155094278445561,-0.29694612385515,0.31102344765145,0.0453831177313289,0.963801937220888,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13372,"ENSMUSG00000012519","Mlkl",2,4,4,3,6,6,4.12284920147803,-0.0450479283388742,0.992621308677518,-1.99058569334681,1.90048983666906,-0.0453827939669079,0.963802195281631,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13373,"ENSMUSG00000020840","Blmh",290,218,318,387,455,391,332.644991259512,-0.00702837270821961,0.155292242466707,-0.311401167942965,0.297344422526526,-0.0452590071247533,0.963900861510275,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13374,"ENSMUSG00000079508","Apoo",57,46,69,70,97,93,69.6294581743268,0.0121659219246594,0.269102062440076,-0.51527412045789,0.539605964307208,0.0452093224940204,0.963940463573832,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13375,"ENSMUSG00000027881","Prpf38b",938,703,1111,1267,1592,1279,1107.15688636386,0.00541069505434904,0.119965235262312,-0.229721166059783,0.240542556168481,0.0451021918351445,0.964025854370375,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13376,"ENSMUSG00000057406","Nsd2",149,77,186,215,248,136,159.795411150856,-0.0109666858592679,0.243801992952743,-0.488818592046644,0.466885220328108,-0.0449819368843043,0.964121706657656,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13377,"ENSMUSG00000031529","Tnks",83,61,84,114,125,101,91.9657431438453,-0.0107034792466443,0.238190026893876,-0.477555931958642,0.456148973465353,-0.0449367229443792,0.964157745720217,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13378,"ENSMUSG00000031758","Cdyl2",54,27,48,56,53,81,51.5924927049404,0.0154515530022337,0.344627505460225,-0.660018357699808,0.690921463704275,0.0448355188063102,0.964238413635092,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13379,"ENSMUSG00000038564","Ift172",53,48,76,74,93,99,71.534873023405,0.0122963476308515,0.274629233368984,-0.525976949772357,0.550569645034059,0.0447743580681757,0.964287163886565,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13380,"ENSMUSG00000040592","Cd79b",156,121,160,209,289,173,177.986998159682,0.00916608594226082,0.204887763320285,-0.392413930165499,0.41074610205002,0.0447371077399687,0.964316855596058,0.995824955383163,FALSE,"More positive in combined exposure",0,0,FALSE
13381,"ENSMUSG00000042724","Map3k9",82,40,99,101,135,91,86.3877056748625,0.0115909966764061,0.259186766245479,-0.496415065164733,0.519597058517546,0.0447206346385299,0.96432998608789,NA,FALSE,"More positive in combined exposure",0,0,FALSE
13382,"ENSMUSG00000090691","Gm3667",32,26,36,53,66,23,37.8002791918417,-0.0178732739320772,0.399697061075972,-0.801279513640981,0.765532965776827,-0.0447170511686098,0.964332842425768,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13383,"ENSMUSG00000064128","Cpap",32,31,45,46,62,53,43.481906889101,-0.0144895282051893,0.324299847049029,-0.650117228421287,0.621138172010908,-0.044679417326394,0.964362839905996,NA,FALSE,"More positive in oxygen control",0,0,FALSE
13384,"ENSMUSG00000038708","Golga4",241,199,334,300,412,432,308.969698916256,-0.00848332505283356,0.190202821640565,-0.381280855468341,0.364314205362674,-0.0446014679470155,0.964424972573428,0.995824955383163,FALSE,"More positive in oxygen control",0,0,FALSE
13385,"ENSMUSG00000035142","Nubpl",109,68,135,140,148,171,123.816752411316,0.0102842002481917,0.231271195881345,-0.443007343679244,0.463575744175628,0.0444681414345612,0.964531246297976,NA,FALSE,"More positive in combined exposure",0,0,FALSE
